Serial Number:20365150 --

"Date Time, GMT -0600","Temp, (*F)","Intensity, ( lum/ft2)","Host Connect","Button Down","EOF"
2019-10-15 04:49:20,30.91,0, , , 
2019-10-15 05:49:20,28.83,0, , , 
2019-10-15 06:49:20,29.52,0, , , 
2019-10-15 07:49:20,31.61,89, , , 
2019-10-15 08:49:20,48.21,269, , , 
2019-10-15 09:49:20,52.61,245, , , 
2019-10-15 10:49:20,52.23,158, , , 
2019-10-15 11:49:20,53.69,134, , , 
2019-10-15 12:49:20,54.54,123, , , 
2019-10-15 13:49:20,55.39,119, , , 
2019-10-15 14:49:20,58.17,127, , , 
2019-10-15 15:49:20,58.10,121, , , 
2019-10-15 16:49:20,57.63,106, , , 
2019-10-15 17:49:20,53.93,41, , , 
2019-10-15 18:49:20,44.66,0, , , 
2019-10-15 19:49:20,37.94,0, , , 
2019-10-15 20:49:20,36.63,0, , , 
2019-10-15 21:49:20,34.47,0, , , 
2019-10-15 22:49:20,33.23,0, , , 
2019-10-15 23:49:20,30.99,0, , , 
2019-10-16 00:49:20,29.76,0, , , 
2019-10-16 01:49:20,29.52,0, , , 
2019-10-16 02:49:20,30.14,0, , , 
2019-10-16 03:49:20,30.37,0, , , 
2019-10-16 04:49:20,30.06,0, , , 
2019-10-16 05:49:20,30.30,0, , , 
2019-10-16 06:49:20,29.68,0, , , 
2019-10-16 07:49:20,33.15,133, , , 
2019-10-16 08:49:20,40.80,186, , , 
2019-10-16 09:49:20,55.78,316, , , 
2019-10-16 10:49:20,62.03,336, , , 
2019-10-16 11:49:20,69.76,321, , , 
2019-10-16 12:49:20,75.01,218, , , 
2019-10-16 13:49:20,76.01,184, , , 
2019-10-16 14:49:20,77.48,156, , , 
2019-10-16 15:49:20,77.94,145, , , 
2019-10-16 16:49:20,72.69,65, , , 
2019-10-16 17:49:20,66.67,38, , , 
2019-10-16 18:49:20,53.93,0, , , 
2019-10-16 19:49:20,53.15,0, , , 
2019-10-16 20:49:20,56.01,0, , , 
2019-10-16 21:49:20,51.92,0, , , 
2019-10-16 22:49:20,43.89,0, , , 
2019-10-16 23:49:20,40.49,0, , , 
2019-10-17 00:49:20,37.25,0, , , 
2019-10-17 01:49:20,37.48,0, , , 
2019-10-17 02:49:20,35.39,0, , , 
2019-10-17 03:49:20,32.84,0, , , 
2019-10-17 04:49:20,33.08,0, , , 
2019-10-17 05:49:20,32.23,0, , , 
2019-10-17 06:49:20,34.23,0, , , 
2019-10-17 07:49:20,38.02,65, , , 
2019-10-17 08:49:20,51.76,202, , , 
2019-10-17 09:49:20,60.80,297, , , 
2019-10-17 10:49:20,65.05,321, , , 
2019-10-17 11:49:20,68.13,225, , , 
2019-10-17 12:49:20,72.30,328, , , 
2019-10-17 13:49:20,75.93,344, , , 
2019-10-17 14:49:20,77.86,252, , , 
2019-10-17 15:49:20,78.02,248, , , 
2019-10-17 16:49:20,73.31,140, , , 
2019-10-17 17:49:20,66.90,59, , , 
2019-10-17 18:49:20,54.54,0, , , 
2019-10-17 19:49:20,45.51,0, , , 
2019-10-17 20:49:20,43.35,0, , , 
2019-10-17 21:49:20,40.57,0, , , 
2019-10-17 22:49:20,43.27,0, , , 
2019-10-17 23:49:20,57.94,0, , , 
2019-10-18 00:49:20,64.74,0, , , 
2019-10-18 01:49:20,58.48,0, , , 
2019-10-18 02:49:20,56.09,0, , , 
2019-10-18 03:49:20,55.62,0, , , 
2019-10-18 04:49:20,59.49,0, , , 
2019-10-18 05:49:20,56.55,0, , , 
2019-10-18 06:49:20,54.00,0, , , 
2019-10-18 07:49:20,53.46,86, , , 
2019-10-18 08:49:20,59.64,110, , , 
2019-10-18 09:49:20,63.35,375, , , 
2019-10-18 10:49:20,62.50,233, , , 
2019-10-18 11:49:20,65.66,332, , , 
2019-10-18 12:49:20,62.73,298, , , 
2019-10-18 13:49:20,64.04,224, , , 
2019-10-18 14:49:20,67.52,329, , , 
2019-10-18 15:49:20,63.27,249, , , 
2019-10-18 16:49:20,61.72,137, , , 
2019-10-18 17:49:20,55.32,43, , , 
2019-10-18 18:49:20,50.68,0, , , 
2019-10-18 19:49:20,48.60,0, , , 
2019-10-18 20:49:20,48.67,0, , , 
2019-10-18 21:49:20,45.59,0, , , 
2019-10-18 22:49:20,44.04,0, , , 
2019-10-18 23:49:20,38.02,0, , , 
2019-10-19 00:49:20,34.08,0, , , 
2019-10-19 01:49:20,32.69,0, , , 
2019-10-19 02:49:20,35.01,0, , , 
2019-10-19 03:49:20,33.46,0, , , 
2019-10-19 04:49:20,29.60,0, , , 
2019-10-19 05:49:20,28.52,0, , , 
2019-10-19 06:49:20,27.59,0, , , 
2019-10-19 07:49:20,30.14,81, , , 
2019-10-19 08:49:20,46.90,284, , , 
2019-10-19 09:49:20,51.22,179, , , 
2019-10-19 10:49:20,57.79,178, , , 
2019-10-19 11:49:20,60.49,191, , , 
2019-10-19 12:49:20,62.19,165, , , 
2019-10-19 13:49:20,63.96,157, , , 
2019-10-19 14:49:20,64.58,166, , , 
2019-10-19 15:49:20,64.50,148, , , 
2019-10-19 16:49:20,62.50,153, , , 
2019-10-19 17:49:20,57.17,38, , , 
2019-10-19 18:49:20,46.51,0, , , 
2019-10-19 19:49:20,40.72,0, , , 
2019-10-19 20:49:20,38.94,0, , , 
2019-10-19 21:49:20,35.47,0, , , 
2019-10-19 22:49:20,38.71,0, , , 
2019-10-19 23:49:20,34.62,0, , , 
2019-10-20 00:49:20,34.00,0, , , 
2019-10-20 01:49:20,40.57,0, , , 
2019-10-20 02:49:20,44.43,0, , , 
2019-10-20 03:49:20,41.03,0, , , 
2019-10-20 04:49:20,40.72,0, , , 
2019-10-20 05:49:20,39.02,0, , , 
2019-10-20 06:49:20,38.02,0, , , 
2019-10-20 07:49:20,37.55,80, , , 
2019-10-20 08:49:20,49.22,367, , , 
2019-10-20 09:49:20,46.28,297, , , 
2019-10-20 10:49:20,53.77,546, , , 
2019-10-20 11:49:20,49.91,424, , , 
2019-10-20 12:49:20,49.45,407, , , 
2019-10-20 13:49:20,50.68,350, , , 
2019-10-20 14:49:20,49.06,235, , , 
2019-10-20 15:49:20,48.29,210, , , 
2019-10-20 16:49:20,47.75,198, , , 
2019-10-20 17:49:20,44.35,55, , , 
2019-10-20 18:49:20,39.72,0, , , 
2019-10-20 19:49:20,38.02,0, , , 
2019-10-20 20:49:20,37.17,0, , , 
2019-10-20 21:49:20,34.00,0, , , 
2019-10-20 22:49:20,32.54,0, , , 
2019-10-20 23:49:20,34.47,0, , , 
2019-10-21 00:49:20,27.98,0, , , 
2019-10-21 01:49:20,30.99,0, , , 
2019-10-21 02:49:20,28.60,0, , , 
2019-10-21 03:49:20,27.52,0, , , 
2019-10-21 04:49:20,26.90,0, , , 
2019-10-21 05:49:20,26.82,0, , , 
2019-10-21 06:49:20,27.52,0, , , 
2019-10-21 07:49:20,27.83,97, , , 
2019-10-21 08:49:20,46.44,505, , , 
2019-10-21 09:49:20,44.97,330, , , 
2019-10-21 10:49:20,50.53,293, , , 
2019-10-21 11:49:20,53.31,311, , , 
2019-10-21 12:49:20,53.62,345, , , 
2019-10-21 13:49:20,56.09,370, , , 
2019-10-21 14:49:20,55.93,372, , , 
2019-10-21 15:49:20,53.39,278, , , 
2019-10-21 16:49:20,51.45,143, , , 
2019-10-21 17:49:20,44.58,37, , , 
2019-10-21 18:49:20,39.72,0, , , 
2019-10-21 19:49:20,40.95,0, , , 
2019-10-21 20:49:20,40.26,0, , , 
2019-10-21 21:49:20,36.86,0, , , 
2019-10-21 22:49:20,34.31,0, , , 
2019-10-21 23:49:20,29.76,0, , , 
2019-10-22 00:49:20,33.62,0, , , 
2019-10-22 01:49:20,34.85,0, , , 
2019-10-22 02:49:20,38.87,0, , , 
2019-10-22 03:49:20,32.61,0, , , 
2019-10-22 04:49:20,29.45,0, , , 
2019-10-22 05:49:20,28.13,0, , , 
2019-10-22 06:49:20,28.52,0, , , 
2019-10-22 07:49:20,30.61,77, , , 
2019-10-22 08:49:20,53.08,437, , , 
2019-10-22 09:49:20,56.17,200, , , 
2019-10-22 10:49:20,58.64,250, , , 
2019-10-22 11:49:20,61.96,304, , , 
2019-10-22 12:49:20,61.65,167, , , 
2019-10-22 13:49:20,62.96,184, , , 
2019-10-22 14:49:20,64.20,214, , , 
2019-10-22 15:49:20,65.35,257, , , 
2019-10-22 16:49:20,59.79,201, , , 
2019-10-22 17:49:20,56.24,42, , , 
2019-10-22 18:49:20,54.85,0, , , 
2019-10-22 19:49:20,53.85,0, , , 
2019-10-22 20:49:20,53.31,0, , , 
2019-10-22 21:49:20,51.15,0, , , 
2019-10-22 22:49:20,52.15,0, , , 
2019-10-22 23:49:20,50.68,0, , , 
2019-10-23 00:49:20,54.16,0, , , 
2019-10-23 01:49:20,52.92,0, , , 
2019-10-23 02:49:20,53.46,0, , , 
2019-10-23 03:49:20,52.46,0, , , 
2019-10-23 04:49:20,51.22,0, , , 
2019-10-23 05:49:20,49.60,0, , , 
2019-10-23 06:49:20,46.82,0, , , 
2019-10-23 07:49:20,38.25,78, , , 
2019-10-23 08:49:20,47.44,340, , , 
2019-10-23 09:49:20,48.29,266, , , 
2019-10-23 10:49:20,51.07,291, , , 
2019-10-23 11:49:20,53.85,299, , , 
2019-10-23 12:49:20,51.15,245, , , 
2019-10-23 13:49:20,46.67,265, , , 
2019-10-23 14:49:20,50.61,437, , , 
2019-10-23 15:49:20,46.90,135, , , 
2019-10-23 16:49:20,43.04,60, , , 
2019-10-23 17:49:20,40.80,3, , , 
2019-10-23 18:49:20,33.54,0, , , 
2019-10-23 19:49:20,32.15,0, , , 
2019-10-23 20:49:20,32.07,0, , , 
2019-10-23 21:49:20,32.07,0, , , 
2019-10-23 22:49:20,31.92,0, , , 
2019-10-23 23:49:20,31.69,0, , , 
2019-10-24 00:49:20,30.76,0, , , 
2019-10-24 01:49:20,30.61,0, , , 
2019-10-24 02:49:20,30.45,0, , , 
2019-10-24 03:49:20,30.37,0, , , 
2019-10-24 04:49:20,29.83,0, , , 
2019-10-24 05:49:20,29.60,0, , , 
2019-10-24 06:49:20,29.37,0, , , 
2019-10-24 07:49:20,27.28,52, , , 
2019-10-24 08:49:20,30.06,317, , , 
2019-10-24 09:49:20,31.30,225, , , 
2019-10-24 10:49:20,32.69,260, , , 
2019-10-24 11:49:20,34.08,433, , , 
2019-10-24 12:49:20,33.23,291, , , 
2019-10-24 13:49:20,33.54,275, , , 
2019-10-24 14:49:20,34.39,298, , , 
2019-10-24 15:49:20,33.62,173, , , 
2019-10-24 16:49:20,33.38,141, , , 
2019-10-24 17:49:20,31.84,41, , , 
2019-10-24 18:49:20,30.45,0, , , 
2019-10-24 19:49:20,27.75,0, , , 
2019-10-24 20:49:20,26.36,0, , , 
2019-10-24 21:49:20,25.89,0, , , 
2019-10-24 22:49:20,24.74,0, , , 
2019-10-24 23:49:20,21.88,0, , , 
2019-10-25 00:49:20,20.88,0, , , 
2019-10-25 01:49:20,19.56,0, , , 
2019-10-25 02:49:20,19.10,0, , , 
2019-10-25 03:49:20,19.25,0, , , 
2019-10-25 04:49:20,18.94,0, , , 
2019-10-25 05:49:20,19.41,0, , , 
2019-10-25 06:49:20,19.33,0, , , 
2019-10-25 07:49:20,21.72,87, , , 
2019-10-25 08:49:20,34.93,379, , , 
2019-10-25 09:49:20,39.02,255, , , 
2019-10-25 10:49:20,45.66,352, , , 
2019-10-25 11:49:20,51.92,328, , , 
2019-10-25 12:49:20,52.61,190, , , 
2019-10-25 13:49:20,57.79,214, , , 
2019-10-25 14:49:20,64.66,274, , , 
2019-10-25 15:49:20,62.27,183, , , 
2019-10-25 16:49:20,59.18,123, , , 
2019-10-25 17:49:20,51.45,37, , , 
2019-10-25 18:49:20,45.35,0, , , 
2019-10-25 19:49:20,37.63,0, , , 
2019-10-25 20:49:20,34.39,0, , , 
2019-10-25 21:49:20,30.99,0, , , 
2019-10-25 22:49:20,29.68,0, , , 
2019-10-25 23:49:20,28.91,0, , , 
2019-10-26 00:49:20,29.29,0, , , 
2019-10-26 01:49:20,28.60,0, , , 
2019-10-26 02:49:20,28.60,0, , , 
2019-10-26 03:49:20,28.67,0, , , 
2019-10-26 04:49:20,28.67,0, , , 
2019-10-26 05:49:20,27.67,0, , , 
2019-10-26 06:49:20,28.75,0, , , 
2019-10-26 07:49:20,43.66,116, , , 
2019-10-26 08:49:20,65.51,435, , , 
2019-10-26 09:49:20,64.20,295, , , 
2019-10-26 10:49:20,62.50,278, , , 
2019-10-26 11:49:20,73.08,316, , , 
2019-10-26 12:49:20,72.23,184, , , 
2019-10-26 13:49:20,75.01,218, , , 
2019-10-26 14:49:20,75.86,207, , , 
2019-10-26 15:49:20,73.77,261, , , 
2019-10-26 16:49:20,68.29,126, , , 
2019-10-26 17:49:20,60.88,36, , , 
2019-10-26 18:49:20,49.60,0, , , 
2019-10-26 19:49:20,42.11,0, , , 
2019-10-26 20:49:20,40.33,0, , , 
2019-10-26 21:49:20,38.40,0, , , 
2019-10-26 22:49:20,36.55,0, , , 
2019-10-26 23:49:20,35.32,0, , , 
2019-10-27 00:49:20,30.76,0, , , 
2019-10-27 01:49:20,29.37,0, , , 
2019-10-27 02:49:20,29.14,0, , , 
2019-10-27 03:49:20,28.67,0, , , 
2019-10-27 04:49:20,29.45,0, , , 
2019-10-27 05:49:20,26.36,0, , , 
2019-10-27 06:49:20,24.12,0, , , 
2019-10-27 07:49:20,23.73,28, , , 
2019-10-27 08:49:20,24.66,155, , , 
2019-10-27 09:49:20,25.51,255, , , 
2019-10-27 10:49:20,26.13,261, , , 
2019-10-27 11:49:20,26.51,230, , , 
2019-10-27 12:49:20,26.82,272, , , 
2019-10-27 13:49:20,26.67,194, , , 
2019-10-27 14:49:20,25.89,126, , , 
2019-10-27 15:49:20,25.43,145, , , 
2019-10-27 16:49:20,26.05,155, , , 
2019-10-27 17:49:20,21.34,9, , , 
2019-10-27 18:49:20,20.49,0, , , 
2019-10-27 19:49:20,19.79,0, , , 
2019-10-27 20:49:20,19.10,0, , , 
2019-10-27 21:49:20,18.87,0, , , 
2019-10-27 22:49:20,18.33,0, , , 
2019-10-27 23:49:20,17.79,0, , , 
2019-10-28 00:49:20,17.71,0, , , 
2019-10-28 01:49:20,17.55,0, , , 
2019-10-28 02:49:20,17.48,0, , , 
2019-10-28 03:49:20,17.48,0, , , 
2019-10-28 04:49:20,17.25,0, , , 
2019-10-28 05:49:20,17.09,0, , , 
2019-10-28 06:49:20,17.17,0, , , 
2019-10-28 07:49:20,17.25,22, , , 
2019-10-28 08:49:20,18.94,117, , , 
2019-10-28 09:49:20,20.72,204, , , 
2019-10-28 10:49:20,22.73,376, , , 
2019-10-28 11:49:20,32.07,569, , , 
2019-10-28 12:49:20,26.82,285, , , 
2019-10-28 13:49:20,26.82,282, , , 
2019-10-28 14:49:20,27.59,233, , , 
2019-10-28 15:49:20,27.21,263, , , 
2019-10-28 16:49:20,25.28,102, , , 
2019-10-28 17:49:20,22.27,18, , , 
2019-10-28 18:49:20,19.72,0, , , 
2019-10-28 19:49:20,18.02,0, , , 
2019-10-28 20:49:20,16.78,0, , , 
2019-10-28 21:49:20,17.25,0, , , 
2019-10-28 22:49:20,17.09,0, , , 
2019-10-28 23:49:20,17.55,0, , , 
2019-10-29 00:49:20,18.71,0, , , 
2019-10-29 01:49:20,19.33,0, , , 
2019-10-29 02:49:20,19.25,0, , , 
2019-10-29 03:49:20,19.25,0, , , 
2019-10-29 04:49:20,19.79,0, , , 
2019-10-29 05:49:20,20.18,0, , , 
2019-10-29 06:49:20,16.78,0, , , 
2019-10-29 07:49:20,14.70,24, , , 
2019-10-29 08:49:20,14.77,136, , , 
2019-10-29 09:49:20,15.47,191, , , 
2019-10-29 10:49:20,18.71,508, , , 
2019-10-29 11:49:20,21.42,492, , , 
2019-10-29 12:49:20,19.79,308, , , 
2019-10-29 13:49:20,20.26,440, , , 
2019-10-29 14:49:20,18.02,304, , , 
2019-10-29 15:49:20,15.55,122, , , 
2019-10-29 16:49:20,14.16,86, , , 
2019-10-29 17:49:20,11.92,9, , , 
2019-10-29 18:49:20,10.68,0, , , 
2019-10-29 19:49:20,10.30,0, , , 
2019-10-29 20:49:20,9.52,0, , , 
2019-10-29 21:49:20,8.98,0, , , 
2019-10-29 22:49:20,8.98,0, , , 
2019-10-29 23:49:20,8.60,0, , , 
2019-10-30 00:49:20,8.21,0, , , 
2019-10-30 01:49:20,7.90,0, , , 
2019-10-30 02:49:20,8.06,0, , , 
2019-10-30 03:49:20,7.90,0, , , 
2019-10-30 04:49:20,7.28,0, , , 
2019-10-30 05:49:20,5.66,0, , , 
2019-10-30 06:49:20,5.97,0, , , 
2019-10-30 07:49:20,5.66,46, , , 
2019-10-30 08:49:20,10.99,199, , , 
2019-10-30 09:49:20,13.85,425, , , 
2019-10-30 10:49:20,20.10,469, , , 
2019-10-30 11:49:20,27.36,617, , , 
2019-10-30 12:49:20,22.73,340, , , 
2019-10-30 13:49:20,22.65,312, , , 
2019-10-30 14:49:20,22.50,300, , , 
2019-10-30 15:49:20,21.72,242, , , 
2019-10-30 16:49:20,19.10,120, , , 
2019-10-30 17:49:20,14.85,23, , , 
2019-10-30 18:49:20,9.45,0, , , 
2019-10-30 19:49:20,5.20,0, , , 
2019-10-30 20:49:20,3.96,0, , , 
2019-10-30 21:49:20,2.96,0, , , 
2019-10-30 22:49:20,3.27,0, , , 
2019-10-30 23:49:20,1.72,0, , , 
2019-10-31 00:49:20,1.11,0, , , 
2019-10-31 01:49:20,1.03,0, , , 
2019-10-31 02:49:20,0.88,0, , , 
2019-10-31 03:49:20,0.72,0, , , 
2019-10-31 04:49:20,1.42,0, , , 
2019-10-31 05:49:20,2.50,0, , , 
2019-10-31 06:49:20,3.27,0, , , 
2019-10-31 07:49:20,4.89,60, , , 
2019-10-31 08:49:20,16.94,465, , , 
2019-10-31 09:49:20,25.97,373, , , 
2019-10-31 10:49:20,34.16,422, , , 
2019-10-31 11:49:20,36.09,542, , , 
2019-10-31 12:49:20,33.85,313, , , 
2019-10-31 13:49:20,34.08,325, , , 
2019-10-31 14:49:20,33.00,204, , , 
2019-10-31 15:49:20,34.31,313, , , 
2019-10-31 16:49:20,34.70,214, , , 
2019-10-31 17:49:20,29.91,33, , , 
2019-10-31 18:49:20,27.28,0, , , 
2019-10-31 19:49:20,24.43,0, , , 
2019-10-31 20:49:20,22.96,0, , , 
2019-10-31 21:49:20,20.80,0, , , 
2019-10-31 22:49:20,17.55,0, , , 
2019-10-31 23:49:20,17.09,0, , , 
2019-11-01 00:49:20,19.95,0, , , 
2019-11-01 01:49:20,18.94,0, , , 
2019-11-01 02:49:20,16.47,0, , , 
2019-11-01 03:49:20,15.32,0, , , 
2019-11-01 04:49:20,14.39,0, , , 
2019-11-01 05:49:20,16.86,0, , , 
2019-11-01 06:49:20,17.40,0, , , 
2019-11-01 07:49:20,21.26,55, , , 
2019-11-01 08:49:20,23.04,196, , , 
2019-11-01 09:49:20,32.38,535, , , 
2019-11-01 10:49:20,36.86,536, , , 
2019-11-01 11:49:20,39.10,502, , , 
2019-11-01 12:49:20,37.55,546, , , 
2019-11-01 13:49:20,38.25,487, , , 
2019-11-01 14:49:20,35.78,210, , , 
2019-11-01 15:49:20,37.55,381, , , 
2019-11-01 16:49:20,33.15,135, , , 
2019-11-01 17:49:20,30.22,26, , , 
2019-11-01 18:49:20,27.75,0, , , 
2019-11-01 19:49:20,26.36,0, , , 
2019-11-01 20:49:20,23.96,0, , , 
2019-11-01 21:49:20,22.57,0, , , 
2019-11-01 22:49:20,19.87,0, , , 
2019-11-01 23:49:20,15.24,0, , , 
2019-11-02 00:49:20,14.62,0, , , 
2019-11-02 01:49:20,12.46,0, , , 
2019-11-02 02:49:20,11.69,0, , , 
2019-11-02 03:49:20,11.07,0, , , 
2019-11-02 04:49:20,9.37,0, , , 
2019-11-02 05:49:20,9.99,0, , , 
2019-11-02 06:49:20,10.30,0, , , 
2019-11-02 07:49:20,10.91,63, , , 
2019-11-02 08:49:20,23.73,318, , , 
2019-11-02 09:49:20,29.99,352, , , 
2019-11-02 10:49:20,35.62,400, , , 
2019-11-02 11:49:20,39.95,402, , , 
2019-11-02 12:49:20,35.86,174, , , 
2019-11-02 13:49:20,36.94,295, , , 
2019-11-02 14:49:20,40.72,306, , , 
2019-11-02 15:49:20,47.44,395, , , 
2019-11-02 16:49:20,41.80,203, , , 
2019-11-02 17:49:20,34.47,28, , , 
2019-11-02 18:49:20,28.37,0, , , 
2019-11-02 19:49:20,26.28,0, , , 
2019-11-02 20:49:20,26.51,0, , , 
2019-11-02 21:49:20,25.35,0, , , 
2019-11-02 22:49:20,23.19,0, , , 
2019-11-02 23:49:20,24.66,0, , , 
2019-11-03 00:49:20,21.11,0, , , 
2019-11-03 01:49:20,18.64,0, , , 
2019-11-03 01:49:20,18.10,0, , , 
2019-11-03 02:49:20,18.40,0, , , 
2019-11-03 03:49:20,19.02,0, , , 
2019-11-03 04:49:20,19.25,0, , , 
2019-11-03 05:49:20,23.04,0, , , 
2019-11-03 06:49:20,25.28,61, , , 
2019-11-03 07:49:20,33.46,271, , , 
2019-11-03 08:49:20,38.17,382, , , 
2019-11-03 09:49:20,39.79,366, , , 
2019-11-03 10:49:20,47.90,359, , , 
2019-11-03 11:49:20,51.92,630, , , 
2019-11-03 12:49:20,53.46,417, , , 
2019-11-03 13:49:20,53.23,295, , , 
2019-11-03 14:49:20,48.83,177, , , 
2019-11-03 15:49:20,51.15,209, , , 
2019-11-03 16:49:20,44.50,11, , , 
2019-11-03 17:49:20,38.02,0, , , 
2019-11-03 18:49:20,34.85,0, , , 
2019-11-03 19:49:20,34.62,0, , , 
2019-11-03 20:49:20,33.54,0, , , 
2019-11-03 21:49:20,31.92,0, , , 
2019-11-03 22:49:20,32.07,0, , , 
2019-11-03 23:49:20,32.38,0, , , 
2019-11-04 00:49:20,33.00,0, , , 
2019-11-04 01:49:20,33.23,0, , , 
2019-11-04 02:49:20,33.15,0, , , 
2019-11-04 03:49:20,30.84,0, , , 
2019-11-04 04:49:20,31.38,0, , , 
2019-11-04 05:49:20,29.45,0, , , 
2019-11-04 06:49:20,28.67,64, , , 
2019-11-04 07:49:20,33.62,241, , , 
2019-11-04 08:49:20,42.73,433, , , 
2019-11-04 09:49:20,47.36,428, , , 
2019-11-04 10:49:20,46.51,280, , , 
2019-11-04 11:49:20,47.21,348, , , 
2019-11-04 12:49:20,46.28,154, , , 
2019-11-04 13:49:20,47.75,212, , , 
2019-11-04 14:49:20,44.35,164, , , 
2019-11-04 15:49:20,44.04,111, , , 
2019-11-04 16:49:20,37.79,17, , , 
2019-11-04 17:49:20,31.61,0, , , 
2019-11-04 18:49:20,28.75,0, , , 
2019-11-04 19:49:20,29.14,0, , , 
2019-11-04 20:49:20,28.21,0, , , 
2019-11-04 21:49:20,27.98,0, , , 
2019-11-04 22:49:20,27.21,0, , , 
2019-11-04 23:49:20,25.28,0, , , 
2019-11-05 00:49:20,24.97,0, , , 
2019-11-05 01:49:20,23.27,0, , , 
2019-11-05 02:49:20,21.80,0, , , 
2019-11-05 03:49:20,21.11,0, , , 
2019-11-05 04:49:20,21.34,0, , , 
2019-11-05 05:49:20,21.18,0, , , 
2019-11-05 06:49:20,22.11,44, , , 
2019-11-05 07:49:20,30.45,253, , , 
2019-11-05 08:49:20,38.48,292, , , 
2019-11-05 09:49:20,44.66,300, , , 
2019-11-05 10:49:20,49.52,302, , , 
2019-11-05 11:49:20,50.99,242, , , 
2019-11-05 12:49:20,54.54,280, , , 
2019-11-05 13:49:20,58.87,298, , , 
2019-11-05 14:49:20,60.80,308, , , 
2019-11-05 15:49:20,55.78,143, , , 
2019-11-05 16:49:20,45.97,19, , , 
2019-11-05 17:49:20,36.40,0, , , 
2019-11-05 18:49:20,33.08,0, , , 
2019-11-05 19:49:20,31.76,0, , , 
2019-11-05 20:49:20,30.06,0, , , 
2019-11-05 21:49:20,29.22,0, , , 
2019-11-05 22:49:20,28.67,0, , , 
2019-11-05 23:49:20,28.44,0, , , 
2019-11-06 00:49:20,27.44,0, , , 
2019-11-06 01:49:20,26.67,0, , , 
2019-11-06 02:49:20,25.35,0, , , 
2019-11-06 03:49:20,24.81,0, , , 
2019-11-06 04:49:20,23.04,0, , , 
2019-11-06 05:49:20,23.42,0, , , 
2019-11-06 06:49:20,23.19,43, , , 
2019-11-06 07:49:20,32.00,231, , , 
2019-11-06 08:49:20,41.88,240, , , 
2019-11-06 09:49:20,50.22,239, , , 
2019-11-06 10:49:20,53.62,288, , , 
2019-11-06 11:49:20,49.22,242, , , 
2019-11-06 12:49:20,43.58,303, , , 
2019-11-06 13:49:20,37.63,138, , , 
2019-11-06 14:49:20,35.32,47, , , 
2019-11-06 15:49:20,33.31,14, , , 
2019-11-06 16:49:20,31.45,2, , , 
2019-11-06 17:49:20,30.61,0, , , 
2019-11-06 18:49:20,30.53,0, , , 
2019-11-06 19:49:20,30.14,0, , , 
2019-11-06 20:49:20,30.45,0, , , 
2019-11-06 21:49:20,29.60,0, , , 
2019-11-06 22:49:20,29.52,0, , , 
2019-11-06 23:49:20,28.91,0, , , 
2019-11-07 00:49:20,28.52,0, , , 
2019-11-07 01:49:20,28.91,0, , , 
2019-11-07 02:49:20,29.06,0, , , 
2019-11-07 03:49:20,28.83,0, , , 
2019-11-07 04:49:20,29.06,0, , , 
2019-11-07 05:49:20,29.06,0, , , 
2019-11-07 06:49:20,29.06,11, , , 
2019-11-07 07:49:20,30.37,98, , , 
2019-11-07 08:49:20,32.77,275, , , 
2019-11-07 09:49:20,34.54,364, , , 
2019-11-07 10:49:20,38.17,405, , , 
2019-11-07 11:49:20,37.79,189, , , 
2019-11-07 12:49:20,40.57,210, , , 
2019-11-07 13:49:20,45.74,209, , , 
2019-11-07 14:49:20,47.98,201, , , 
2019-11-07 15:49:20,44.43,114, , , 
2019-11-07 16:49:20,37.86,13, , , 
2019-11-07 17:49:20,30.37,0, , , 
2019-11-07 18:49:20,28.83,0, , , 
2019-11-07 19:49:20,29.37,0, , , 
2019-11-07 20:49:20,29.22,0, , , 
2019-11-07 21:49:20,28.83,0, , , 
2019-11-07 22:49:20,26.90,0, , , 
2019-11-07 23:49:20,25.59,0, , , 
2019-11-08 00:49:20,24.20,0, , , 
2019-11-08 01:49:20,22.81,0, , , 
2019-11-08 02:49:20,21.34,0, , , 
2019-11-08 03:49:20,21.11,0, , , 
2019-11-08 04:49:20,19.56,0, , , 
2019-11-08 05:49:20,18.64,0, , , 
2019-11-08 06:49:20,18.71,34, , , 
2019-11-08 07:49:20,28.98,197, , , 
2019-11-08 08:49:20,39.33,242, , , 
2019-11-08 09:49:20,47.90,261, , , 
2019-11-08 10:49:20,56.78,262, , , 
2019-11-08 11:49:20,63.35,197, , , 
2019-11-08 12:49:20,67.36,198, , , 
2019-11-08 13:49:20,71.38,208, , , 
2019-11-08 14:49:20,69.37,221, , , 
2019-11-08 15:49:20,63.27,114, , , 
2019-11-08 16:49:20,55.16,15, , , 
2019-11-08 17:49:20,49.99,0, , , 
2019-11-08 18:49:20,51.15,0, , , 
2019-11-08 19:49:20,43.42,0, , , 
2019-11-08 20:49:20,40.41,0, , , 
2019-11-08 21:49:20,39.87,0, , , 
2019-11-08 22:49:20,37.71,0, , , 
2019-11-08 23:49:20,37.86,0, , , 
2019-11-09 00:49:20,36.86,0, , , 
2019-11-09 01:49:20,37.79,0, , , 
2019-11-09 02:49:20,34.85,0, , , 
2019-11-09 03:49:20,33.23,0, , , 
2019-11-09 04:49:20,29.91,0, , , 
2019-11-09 05:49:20,33.38,0, , , 
2019-11-09 06:49:20,33.15,36, , , 
2019-11-09 07:49:20,45.89,291, , , 
